match,team,player,shirt_number,position,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,ballRecovery,goodHighClaim,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,keeperSaveValue,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,totalCross,duelWon,onTargetScoringAttempt,interceptionWon,totalTackle,wonTackle,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,aerialWon,duelLost,shotOffTarget,blockedScoringAttempt,totalClearance,fouls,keyPass,aerialLost,totalContest,goals,errorLeadToAShot,unsuccessfulTouch,wasFouled,accurateCross,wonContest,hitWoodwork,challengeLost,dispossessed,bigChanceCreated,bigChanceMissed,totalOffside,punches,outfielderBlock,clearanceOffLine,errorLeadToAGoal,totalKeeperSweeper,accurateKeeperSweeper,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,lastManTackle,ownGoals,crossNotClaimed,penaltyFaced,penaltyConceded,penaltyWon,penaltyMiss,penaltySave
13981498,Napoli,Noa Lang,70,F,False,7,5,0,0,0,1,1,4,6,2,0,0,0,9,9,6,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Eljif Elmas,20,M,False,3,2,0,0,0,1,1,1,2,1,0,0,0,8,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Miguel Gutiérrez,3,D,False,3,0,1,0,0,0,2,0,1,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Sam Beukema,31,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Mathias Ferrante,25,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,David Spinelli,55,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Luca Marianucci,35,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Pasquale Mazzocchi,30,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Antonio Vergara,26,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Lorenzo Lucca,27,F,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Napoli,Giuseppe Ambrosino,69,F,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Yann Sommer,1,G,True,43,32,16,5,0,30,33,2,10,8,0,0,0,90,46,6,11,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13981498,Inter,Manuel Akanji,25,D,True,74,67,5,2,0,45,48,22,26,9,0,0,0,90,89,6,10,0,0,0,0,0,0,0,0,2,4,0,2,3,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Francesco Acerbi,15,D,True,73,71,4,2,0,44,44,27,29,4,0,0,0,90,85,6,5,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,3,4,0,0,5,1,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Alessandro Bastoni,95,D,True,77,68,10,5,0,30,33,38,44,4,0,0,0,90,102,6,15,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,3,3,1,0,5,2,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Denzel Dumfries,2,M,True,20,16,0,0,0,6,7,10,13,0,0,0,0,73,32,6,8,0,0,1,0,0,0,0,0,0,5,0,0,1,1,0,0,0,2,2,1,0,1,0,1,1,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Nicolò Barella,23,M,True,27,23,4,3,0,7,7,16,20,1,0,0,0,73,35,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,1,1,3,2,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Hakan Çalhanoğlu,20,M,True,67,58,4,1,0,34,36,24,31,4,0,0,0,73,82,7,11,0,0,4,0,0,0,0,0,2,2,2,2,1,1,0,1,0,1,2,2,0,0,0,1,1,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Henrikh Mkhitaryan,22,M,True,6,6,0,0,0,2,2,4,4,1,0,0,0,32,13,5,4,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,4,0,0,0,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13981498,Inter,Federico Dimarco,32,M,True,45,35,3,1,0,12,13,23,32,3,0,0,0,90,68,6,15,0,0,0,0,0,0,0,0,10,4,0,2,1,1,0,0,0,1,3,0,0,1,1,3,2,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Ange-Yoan Bonny,14,F,True,11,5,0,0,0,1,3,4,8,1,0,0,0,62,23,6,10,0,0,1,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,5,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Lautaro Martínez,10,F,True,14,11,0,0,0,4,4,7,10,1,0,0,0,90,26,6,6,0,0,4,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,1,2,0,1,0,2,1,0,0,2,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Piotr Zieliński,7,M,False,44,41,1,1,0,5,6,36,38,6,0,0,0,58,49,6,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Francesco Pio Esposito,94,F,False,5,3,0,0,0,1,2,2,3,1,0,0,0,28,12,6,3,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Petar Sučić,8,M,False,10,9,0,0,0,3,4,6,6,2,0,0,0,17,14,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Luís Henrique,11,F,False,16,14,2,2,0,6,7,8,9,1,0,0,0,17,23,6,4,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Davide Frattesi,16,M,False,4,2,0,0,0,2,2,0,2,0,0,0,0,17,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Josep Martínez,13,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Alessandro Calligaris,40,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Stefan de Vrij,6,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Carlos Augusto,30,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Yann Bisseck,31,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981498,Inter,Andy Diouf,17,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Mike Maignan,16,G,True,28,21,9,2,0,21,22,0,6,6,1,0,0,90,32,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13981499,Milan,Koni De Winter,5,D,True,72,66,2,1,0,33,34,33,38,3,0,0,0,90,80,6,7,0,0,1,0,0,0,0,0,0,6,0,0,3,1,0,0,0,2,3,1,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13981499,Milan,Matteo Gabbia,46,D,True,61,59,6,4,0,31,31,28,30,2,0,0,0,90,70,6,3,0,0,2,0,0,0,0,0,1,3,1,0,1,1,0,0,0,2,3,1,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Strahinja Pavlović,31,D,True,66,58,4,3,0,29,30,29,36,3,0,0,0,90,83,7,13,0,0,0,0,0,0,0,0,2,10,0,1,1,1,0,0,0,7,2,0,0,5,0,1,1,2,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Luka Modrić,14,M,True,104,101,8,8,1,29,30,72,74,7,0,0,0,90,121,9,10,0,0,1,0,1,0,0,0,5,6,0,0,2,2,0,0,0,0,5,1,0,0,0,4,0,4,0,0,0,2,2,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Alexis Saelemaekers,56,M,True,59,53,2,2,0,17,19,36,40,7,0,0,0,90,100,8,16,0,0,3,0,0,0,0,0,4,14,1,2,3,2,0,0,0,1,5,2,0,0,0,3,0,9,0,0,1,3,0,7,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Youssouf Fofana,19,M,True,66,56,0,0,0,16,17,40,49,5,0,0,0,90,82,7,12,0,0,2,0,0,0,0,0,0,5,1,2,0,0,0,0,0,2,6,0,1,0,0,4,2,0,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Samuele Ricci,4,M,True,63,59,6,6,1,20,20,39,43,4,0,0,0,90,77,7,7,0,0,2,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Davide Bartesaghi,33,M,True,33,30,1,1,0,9,9,21,24,2,0,0,0,76,59,6,11,0,0,2,0,0,0,0,0,6,5,1,0,2,2,0,0,0,0,5,0,1,1,1,3,0,2,0,0,1,2,2,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Santiago Giménez,7,F,True,10,8,0,0,0,5,6,3,4,3,0,0,0,76,20,5,6,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,1,0,0,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Rafael Leão,10,F,True,45,35,2,1,0,8,9,27,36,2,0,0,0,90,65,7,19,0,0,4,0,0,0,0,0,1,7,2,0,0,0,0,0,0,1,5,1,1,0,0,2,1,3,1,0,5,5,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Zachary Athekame,24,D,False,7,6,1,0,0,2,2,4,5,0,0,0,0,14,13,7,2,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Christopher Nkunku,18,F,False,6,4,0,0,0,1,1,3,5,0,0,0,0,14,10,6,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Pietro Terracciano,1,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Matteo Pittarella,37,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,David Odogu,27,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Fikayo Tomori,23,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Milan,Emanuele Sala,42,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Adrian Šemper,1,G,True,20,10,12,2,0,8,9,2,11,6,0,2,5,90,30,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Simone Canestrelli,5,D,True,32,24,6,1,0,10,15,14,17,5,0,0,0,90,53,6,12,0,0,0,0,0,0,0,0,1,5,0,1,4,1,0,0,0,1,8,0,0,2,3,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Raúl Albiol,39,D,True,20,19,3,3,0,13,13,6,7,0,0,0,0,45,28,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Antonio Caracciolo,4,D,True,35,31,4,2,0,19,21,12,14,5,0,0,0,90,45,6,5,0,0,1,0,0,0,0,0,0,3,0,0,3,2,0,0,0,0,2,0,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Idrissa Touré,15,M,True,19,11,5,1,0,3,9,8,10,6,0,0,0,90,46,6,16,0,0,0,0,0,0,0,0,4,7,0,3,2,0,0,0,0,3,7,0,0,6,1,0,4,1,0,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Matteo Tramoni,10,M,True,15,9,2,0,0,2,4,7,11,1,0,0,0,71,25,6,10,0,0,1,0,0,0,0,0,1,4,0,1,3,1,0,0,0,1,5,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Michel Aebischer,20,M,True,42,38,4,2,0,18,18,20,24,0,0,0,0,90,54,6,6,0,0,0,0,0,0,0,0,2,5,0,0,3,1,0,0,0,0,5,0,0,1,3,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Ebenezer Akinsanmiro,14,M,True,30,27,3,2,1,11,12,16,18,7,0,0,0,90,47,6,9,0,0,1,0,0,0,0,0,1,4,0,2,1,1,0,0,0,1,9,1,0,1,8,1,0,3,0,0,3,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Giovanni Bonfanti,94,M,True,9,5,3,1,0,2,4,3,5,3,0,0,0,45,17,6,6,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Henrik Wendel Meister,9,F,True,4,4,0,0,0,3,3,1,1,1,0,0,0,71,11,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,M'Bala Nzola,18,F,True,15,13,1,1,0,3,3,10,12,3,0,0,0,90,24,8,4,0,0,1,0,0,0,0,0,1,5,1,0,0,0,0,0,0,2,5,0,0,2,1,1,1,1,1,0,1,2,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Arturo Calabresi,33,D,False,17,15,2,1,0,11,13,4,4,2,0,0,0,45,23,6,3,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,5,0,0,2,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Juan Cuadrado,11,M,False,25,19,2,1,0,7,10,12,15,4,0,0,0,45,41,6,10,0,0,3,0,0,0,0,0,0,3,1,1,1,1,0,0,0,0,5,0,2,1,0,1,0,4,1,0,0,0,0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Isak Vural,21,M,False,7,5,1,1,0,5,6,0,1,2,0,0,0,19,13,6,3,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,4,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Stefano Moreo,32,F,False,1,1,0,0,0,0,0,1,1,0,0,0,0,19,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Nícolas,12,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Simone Scuffet,22,G,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Daniel Denoon,44,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Mehdi Léris,7,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Marius Marin,6,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Samuele Angori,3,D,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Gabriele Piccinini,36,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Malthe Højholt,8,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Lorran,99,M,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13981499,Pisa,Louis Buffon,16,F,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
