match,team,player,shirt_number,position,starter,totalPass,accuratePass,totalLongBalls,accurateLongBalls,goalAssist,accurateOwnHalfPasses,totalOwnHalfPasses,accurateOppositionHalfPasses,totalOppositionHalfPasses,ballRecovery,goodHighClaim,savedShotsFromInsideTheBox,saves,minutesPlayed,touches,rating,possessionLostCtrl,expectedAssists,keeperSaveValue,totalShots,goalsPrevented,passValueNormalized,dribbleValueNormalized,defensiveValueNormalized,goalkeeperValueNormalized,totalCross,duelWon,onTargetScoringAttempt,interceptionWon,totalTackle,wonTackle,expectedGoals,expectedGoalsOnTarget,shotValueNormalized,aerialWon,duelLost,shotOffTarget,blockedScoringAttempt,totalClearance,fouls,keyPass,aerialLost,totalContest,goals,errorLeadToAShot,unsuccessfulTouch,wasFouled,accurateCross,wonContest,hitWoodwork,challengeLost,dispossessed,bigChanceCreated,bigChanceMissed,totalOffside,punches,outfielderBlock,clearanceOffLine,errorLeadToAGoal,totalKeeperSweeper,accurateKeeperSweeper,totalBallCarriesDistance,ballCarriesCount,totalProgression,bestBallCarryProgression,totalProgressiveBallCarriesDistance,progressiveBallCarriesCount,lastManTackle,ownGoals,crossNotClaimed,penaltyFaced,penaltyConceded,penaltyWon,penaltyMiss,penaltySave
13981462,Cremonese,Antonio Sanabria,99,F,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,,26.0,7.0,6.6,1.0,0.00044995,,0,,-0.01,-0.02,0.17,,,2.0,,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,11.512344598812,2.0,-0.31499999999999,4.83,,,,,,,,,,
13981462,Cremonese,Franco Vázquez,20,F,False,8.0,7.0,2.0,1.0,1.0,2.0,2.0,5.0,6.0,1.0,,,,26.0,13.0,6.3,5.0,0.0456892,,0,,0.22,0.02,-0.05,,2.0,,,,,,,,,,4.0,,,,1.0,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,16.44062430294,3.0,-0.52499999999998,4.725,,,,,,,,,,
13981462,Cremonese,Jari Vandeputte,27,M,False,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,,,,13.0,9.0,6.7,4.0,0.0191261,,0,,0.06,0.01,-0.01,,2.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,47.484018604152,5.0,7.665,8.4,,,,,,,,,,
13981462,Cremonese,Jeremy Sarmiento,19,M,False,,,,,0.0,,,,,,,,,1.0,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Lapo Nava,69,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Emil Audero,1,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Federico Ceccherini,23,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Mikayil Faye,30,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Francesco Folino,55,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Tommaso Barbieri,4,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Dachi Lordkipanidze,48,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981462,Cremonese,Jamie Vardy,10,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Arijanet Murić,49,G,True,36.0,21.0,24.0,9.0,0.0,13.0,15.0,8.0,21.0,14.0,2.0,1.0,4.0,90.0,49.0,7.2,15.0,0.00257517,0.2888,0,0.4022,0.18,0.01,0.13,0.3,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Sebastian Walukiewicz,6,D,True,27.0,19.0,2.0,,0.0,15.0,16.0,4.0,11.0,5.0,,,,80.0,52.0,7.2,13.0,0.20882,,0,,0.29,0.02,-0.08,,2.0,7.0,,1.0,3.0,1.0,,,,2.0,,,,4.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Jay Idzes,21,D,True,31.0,23.0,5.0,1.0,0.0,21.0,24.0,2.0,7.0,,,,,90.0,44.0,6.6,8.0,0.00063132,,1,,-0.04,0.03,-0.06,,,5.0,,,1.0,1.0,0.009,,-0.07,4.0,2.0,1.0,,10.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Tarik Muharemović,80,D,True,41.0,32.0,7.0,1.0,0.0,25.0,26.0,7.0,15.0,3.0,,,,90.0,51.0,6.6,9.0,0.00456808,,0,,0.12,0.03,-0.21,,,6.0,,,1.0,,,,,2.0,2.0,,,3.0,,,1.0,1.0,,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Josh Doig,3,D,True,29.0,24.0,3.0,,0.0,12.0,12.0,12.0,17.0,5.0,,,,90.0,49.0,6.7,10.0,0.0166844,,0,,0.18,0.06,-0.17,,1.0,6.0,,1.0,2.0,,,,,2.0,3.0,,,1.0,,,3.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Aster Vranckx,40,M,True,12.0,11.0,,,0.0,5.0,5.0,6.0,7.0,1.0,,,,58.0,22.0,6.1,9.0,0.00171913,,0,,-0.13,0.03,-0.1,,1.0,2.0,,,,,,,,,2.0,,,,,,1.0,,,,6.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Nemanja Matić,18,M,True,42.0,32.0,6.0,3.0,0.0,17.0,21.0,15.0,21.0,5.0,,,,90.0,53.0,6.6,14.0,0.0168498,,0,,0.45,-0.04,-0.06,,,,,2.0,,,,,,,5.0,,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Ismael Koné,90,M,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,2.0,,,,79.0,27.0,7.7,6.0,0.0029721,,2,,0.03,0.2,-0.07,,,6.0,1.0,,1.0,1.0,0.2705,0.4161,0.49,,4.0,,1.0,,1.0,,1.0,5.0,1.0,,4.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Domenico Berardi,10,F,True,29.0,27.0,,,1.0,3.0,3.0,24.0,26.0,4.0,,,,90.0,52.0,7.5,14.0,0.211197,,1,,0.7,-0.54,0.14,,2.0,6.0,,1.0,1.0,1.0,0.0192,,-0.06,2.0,7.0,1.0,,2.0,2.0,3.0,1.0,1.0,,,4.0,3.0,,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Andrea Pinamonti,99,F,True,13.0,11.0,,,0.0,6.0,6.0,5.0,7.0,2.0,,,,86.0,20.0,6.4,4.0,0.00818772,,2,,-0.15,0.24,0.15,,,2.0,1.0,,,,0.1818,0.1433,-0.37,2.0,6.0,,1.0,1.0,,,5.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Armand Laurienté,45,F,True,13.0,11.0,2.0,1.0,1.0,3.0,4.0,8.0,9.0,,,,,58.0,25.0,8.1,7.0,0.0172646,,2,,0.26,0.24,0.18,,1.0,2.0,1.0,,,,0.0977,0.6369,0.49,,1.0,,1.0,,,1.0,,1.0,1.0,,3.0,2.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Kristian Thorstvedt,42,M,False,17.0,12.0,1.0,,0.0,5.0,6.0,7.0,11.0,2.0,,,,32.0,27.0,6.7,5.0,0.0260374,,1,,0.15,0.05,0.19,,,3.0,,1.0,2.0,1.0,0.251,,-0.53,,2.0,1.0,,2.0,,1.0,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Alieu Fadera,20,F,False,8.0,8.0,,,1.0,3.0,3.0,5.0,5.0,2.0,,,,32.0,15.0,7.4,1.0,0.417839,,0,,0.66,0.03,-0.07,,1.0,4.0,,,1.0,1.0,,,,,6.0,,,,2.0,1.0,1.0,2.0,,,,2.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Edoardo Iannoni,44,M,False,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,,,,11.0,7.0,7.4,1.0,0.00227508,,1,,0.03,,-0.04,,,,1.0,,,,0.3352,0.6326,0.43,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Woyo Coulibaly,25,D,False,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,1.0,,,,10.0,9.0,6.8,,0.0147822,,0,,-0.07,0.16,0.13,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Walid Cheddira,9,F,False,1.0,,,,0.0,,,,1.0,,,,,9.0,6.0,6.4,1.0,,,1,,-0.15,0.04,0.0,,,1.0,1.0,,1.0,,0.0784,0.1685,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Giacomo Satalino,12,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Stefano Turati,13,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Edoardo Pieragnolo,15,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Filippo Romagna,19,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Fali Candé,5,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Luca Lipani,35,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Daniel Boloca,11,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Cristian Volpato,7,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Luca Moro,24,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Sassuolo,Laurs Skjellerup,14,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Răzvan Sava,90,G,True,26.0,23.0,6.0,3.0,0.0,19.0,19.0,4.0,7.0,6.0,,2.0,2.0,90.0,34.0,6.7,3.0,0.00500333,0.2394,0,-1.0026,0.09,-0.03,-0.27,0.13,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Matteo Palma,16,D,True,24.0,20.0,2.0,,0.0,11.0,14.0,9.0,10.0,1.0,,,,45.0,37.0,6.5,6.0,0.0584678,,0,,0.16,0.01,-0.23,,,3.0,,1.0,,,,,,3.0,2.0,,,4.0,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981476,Udinese,Thomas Kristensen,31,D,True,58.0,52.0,7.0,3.0,0.0,36.0,37.0,16.0,21.0,1.0,,,,90.0,66.0,6.4,6.0,0.0106996,,1,,0.18,0.11,-0.35,,,2.0,,1.0,1.0,,0.0323,,-0.18,1.0,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
13981476,Udinese,Oumar Solet,28,D,True,69.0,63.0,9.0,7.0,0.0,33.0,35.0,30.0,34.0,5.0,,,,90.0,84.0,6.6,7.0,0.096383,,2,,0.23,0.3,-0.55,,,5.0,,2.0,1.0,1.0,0.0514,,-0.15,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Alessandro Zanoli,59,M,True,23.0,22.0,,,0.0,12.0,13.0,10.0,10.0,2.0,,,,67.0,30.0,6.3,5.0,0.00641716,,0,,-0.08,0.02,-0.1,,2.0,2.0,,,,,,,,2.0,3.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Jakub Piotrowski,24,M,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,,,,45.0,17.0,6.2,4.0,0.00110852,,0,,-0.15,0.03,-0.06,,1.0,2.0,,,2.0,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Jesper Karlström,8,M,True,60.0,50.0,3.0,2.0,0.0,28.0,35.0,22.0,25.0,5.0,,,,90.0,72.0,7.2,12.0,0.017868,,0,,0.31,0.31,0.16,,,4.0,,1.0,1.0,,,,,1.0,2.0,,,2.0,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13981476,Udinese,Arthur Atta,14,M,True,35.0,26.0,5.0,3.0,0.0,8.0,11.0,18.0,24.0,4.0,,,,80.0,48.0,6.6,14.0,0.0845595,,1,,0.07,0.28,-0.18,,1.0,5.0,1.0,,,,0.0232,0.2197,-0.14,1.0,6.0,,,,2.0,2.0,,4.0,,,2.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Jordan Zemura,33,M,True,22.0,16.0,1.0,,0.0,5.0,8.0,11.0,14.0,1.0,,,,90.0,48.0,6.0,19.0,0.00940019,,0,,-0.12,0.09,-0.22,,5.0,2.0,,2.0,2.0,1.0,,,,,5.0,,,2.0,3.0,1.0,1.0,1.0,,,4.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Nicolò Zaniolo,10,F,True,14.0,12.0,,,0.0,2.0,2.0,10.0,12.0,2.0,,,,76.0,30.0,6.0,10.0,0.0643395,,4,,-0.07,0.3,-0.07,,4.0,3.0,2.0,,,,0.1476,0.1782,-0.29,2.0,7.0,2.0,,,4.0,2.0,1.0,1.0,,,5.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Keinan Davis,9,F,True,13.0,11.0,,,0.0,5.0,5.0,6.0,8.0,,,,,90.0,23.0,6.9,5.0,0.0261878,,3,,-0.01,0.35,0.14,,,7.0,1.0,,2.0,,1.07,0.9949,0.29,4.0,12.0,2.0,,1.0,3.0,,8.0,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Kingsley Ehizibue,19,D,False,20.0,14.0,2.0,2.0,0.0,8.0,8.0,6.0,12.0,4.0,,,,45.0,36.0,6.0,9.0,0.00535705,,0,,-0.29,-0.56,-0.13,,2.0,3.0,,,1.0,,,,,1.0,4.0,,,3.0,2.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Lennon Miller,38,M,False,10.0,8.0,1.0,,0.0,2.0,3.0,6.0,7.0,1.0,,,,45.0,14.0,6.5,2.0,0.00843738,,0,,-0.01,0.0,-0.07,,,3.0,,,2.0,,,,,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Jürgen Ekkelenkamp,32,M,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,1.0,,,,23.0,11.0,6.3,3.0,0.00743013,,1,,-0.04,-0.02,-0.06,,1.0,,1.0,,,,0.0196,0.0093,0.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Idrissa Gueye,7,F,False,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,14.0,2.0,6.5,1.0,0.00731365,,0,,-0.04,0.05,0.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Sandi Lovrić,4,M,False,11.0,9.0,1.0,1.0,0.0,3.0,3.0,6.0,8.0,,,,,10.0,15.0,6.4,4.0,0.0167558,,0,,0.0,0.01,-0.11,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Gioele Venuti,41,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Daniele Padelli,93,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Nicolò Bertola,13,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Saba Goglichidze,2,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Christian Kabasele,27,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Hassane Kamara,11,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Abdoulaye Camara,29,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Oier Zarraga,6,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981476,Udinese,Rui Modesto,77,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Michele Di Gregorio,16,G,True,29.0,26.0,8.0,5.0,0.0,22.0,22.0,4.0,7.0,4.0,,1.0,1.0,90.0,32.0,6.6,3.0,0.00117322,-0.0003,0,-0.2233,0.07,0.02,-0.07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Federico Gatti,4,D,True,49.0,46.0,3.0,2.0,0.0,35.0,35.0,11.0,14.0,6.0,,,,64.0,58.0,6.4,4.0,0.0113764,,0,,0.11,0.03,-0.16,,1.0,1.0,,,,,,,,,3.0,,,2.0,2.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Bremer,3,D,True,56.0,53.0,11.0,8.0,0.0,36.0,37.0,17.0,19.0,4.0,,,,76.0,72.0,7.1,8.0,0.00622638,,2,,0.11,0.05,0.19,,1.0,4.0,1.0,1.0,1.0,1.0,0.1446,0.317,-0.14,2.0,2.0,,1.0,2.0,,,1.0,1.0,,,3.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981465,Juventus,Lloyd Kelly,6,D,True,70.0,64.0,13.0,8.0,0.0,34.0,36.0,30.0,34.0,12.0,,,,90.0,84.0,7.0,10.0,0.0155178,,3,,0.16,0.11,-0.13,,2.0,4.0,1.0,,1.0,1.0,0.1994,0.1096,-0.42,3.0,,1.0,1.0,2.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Pierre Kalulu,15,M,True,83.0,76.0,8.0,6.0,0.0,33.0,34.0,43.0,49.0,3.0,,,,90.0,97.0,7.1,11.0,0.069662,,2,,0.27,0.25,-0.12,,5.0,3.0,,1.0,1.0,,0.0954,,-0.15,2.0,2.0,2.0,,1.0,,2.0,,,,,1.0,,2.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Teun Koopmeiners,8,M,True,51.0,51.0,3.0,3.0,0.0,21.0,21.0,30.0,30.0,8.0,,,,90.0,73.0,7.3,6.0,0.257569,,3,,0.39,0.35,-0.05,,7.0,4.0,2.0,1.0,3.0,,0.086,0.235,-0.22,1.0,5.0,1.0,,,1.0,4.0,1.0,1.0,,,1.0,,5.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Khéphren Thuram,19,M,True,45.0,41.0,3.0,2.0,0.0,25.0,25.0,16.0,20.0,2.0,,,,58.0,51.0,6.8,4.0,0.0116784,,1,,-0.07,0.17,-0.03,,,3.0,,,1.0,,0.0164,,-0.06,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Andrea Cambiaso,27,M,True,58.0,56.0,,,0.0,23.0,23.0,33.0,35.0,7.0,,,,90.0,82.0,7.3,14.0,0.116476,,0,,0.26,0.4,0.27,,9.0,2.0,,1.0,,,,,,,2.0,,,,1.0,1.0,,2.0,,,2.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
13981465,Juventus,Vasilije Adžić,17,F,True,31.0,21.0,3.0,2.0,0.0,9.0,14.0,12.0,17.0,3.0,,,,58.0,39.0,5.7,13.0,0.0183186,,3,,-0.25,0.04,-0.49,,1.0,1.0,2.0,,1.0,,0.1753,1.0193,-0.18,,2.0,1.0,,,,2.0,1.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
13981465,Juventus,Kenan Yıldız,10,F,True,45.0,37.0,3.0,1.0,0.0,14.0,14.0,23.0,31.0,2.0,,,,90.0,78.0,7.0,22.0,0.156626,,4,,0.2,0.35,-0.07,,6.0,7.0,1.0,,3.0,,0.116,0.0153,-0.52,1.0,5.0,,3.0,,,3.0,,6.0,,,4.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Loïs Openda,20,F,True,18.0,14.0,,,0.0,5.0,6.0,9.0,12.0,,,,,63.0,29.0,6.6,8.0,0.0138271,,1,,-0.25,0.22,0.14,,2.0,4.0,,,,,0.0334,,-0.2,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Weston McKennie,22,M,False,15.0,11.0,1.0,1.0,0.0,3.0,3.0,8.0,12.0,,,,,32.0,24.0,6.9,6.0,0.014464,,1,,-0.22,-0.33,0.14,,1.0,4.0,1.0,,2.0,2.0,0.4913,0.3294,0.23,1.0,2.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Dušan Vlahović,9,F,False,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,,32.0,7.0,6.1,2.0,0.0102932,,1,,-0.06,-0.09,0.0,,1.0,,,,,,0.0742,,-0.11,,4.0,1.0,,,,1.0,4.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Edon Zhegrova,11,F,False,21.0,16.0,,,0.0,,,16.0,21.0,,,,,27.0,39.0,7.3,13.0,0.0907896,,2,,0.24,0.29,-0.01,,4.0,7.0,1.0,,,,0.0348,0.4554,-0.05,,3.0,,1.0,,,2.0,,8.0,,,2.0,1.0,1.0,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,João Mário,25,D,False,16.0,12.0,2.0,1.0,0.0,,,12.0,16.0,,,,,26.0,25.0,7.0,7.0,0.0890599,,0,,0.13,0.27,0.0,,3.0,2.0,,,,,,,,,1.0,,,,,2.0,,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Juan Cabal,32,D,False,10.0,10.0,,,0.0,2.0,2.0,8.0,8.0,1.0,,,,14.0,11.0,7.8,,0.00435588,,1,,0.04,0.01,0.13,,,,1.0,,,,0.1237,0.3502,0.54,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Carlo Pinsoglio,23,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Mattia Perin,1,G,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Daniele Rugani,24,D,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Manuel Locatelli,5,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Filip Kostić,18,M,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Juventus,Jonathan David,30,F,False,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981465,Atalanta,Marco Carnesecchi,29,G,True,28.0,16.0,20.0,8.0,0.0,9.0,11.0,7.0,17.0,13.0,2.0,6.0,9.0,90.0,44.0,8.2,12.0,0.0022547,0.8724,0,1.8311,0.08,0.01,0.15,0.54,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
